"","symbol","group","logFC","AveExpr","t","PValue","FDR","B"
"ENSG00000089685","BIRC5","protein_coding",2.14205729729418,5.41075681062244,4.73288417224924,8.32615700338778e-06,0.000289344311784396,3.34847719933945
"ENSG00000154556","SORBS2","protein_coding",-3.43224075655665,3.35794234363329,-4.73291732001658,8.32507200805119e-06,0.000289344311784396,3.32069920125188
"ENSG00000016602","CLCA4","protein_coding",-7.08930228846357,0.416693281747363,-4.73099397459875,8.38825497271289e-06,0.000290778962701735,3.33316153555945
"ENSG00000198771","RCSD1","protein_coding",-1.93327578260856,1.9847263121441,-4.71750630456818,8.84461084087446e-06,0.000305084477646954,3.27239853486482
"ENSG00000179388","EGR3","protein_coding",-2.98113502721447,1.55450982243569,-4.71408200622553,8.96425836965015e-06,0.00030844997395077,3.24944196292476
"ENSG00000102409","BEX4","protein_coding",-2.78424250638123,1.78828349526482,-4.71339984186505,8.98828083460215e-06,0.000308516666484993,3.24411958082487
"ENSG00000134028","ADAMDEC1","protein_coding",-4.32381744955926,3.18158970141893,-4.71254507544684,9.01846978969089e-06,0.000308794173926426,3.25666817442219
"ENSG00000065534","MYLK","protein_coding",-4.46360360089069,5.47289517630694,-4.70673999276384,9.22611786342376e-06,0.000315131703061198,3.27397245289529
"ENSG00000146555","SDK1","protein_coding",-2.59536516041291,1.30962682074094,-4.70610608425562,9.2490721162021e-06,0.000315145213325228,3.23469245561996
"ENSG00000117091","CD48","protein_coding",-2.43929406427446,1.65123996524466,-4.7052674225378,9.2795258884255e-06,0.000315413568518988,3.22472409680849
"ENSG00000070759","TESK2","protein_coding",-1.32891306605334,2.13422425057956,-4.70214045979901,9.39393424798307e-06,0.000317756080978991,3.23473124251043
"ENSG00000183963","SMTN","protein_coding",-2.1810344601499,6.2482261565171,-4.70096062041112,9.43745690633548e-06,0.00031818344845587,3.22786861270534
"ENSG00000172594","SMPDL3A","protein_coding",-2.37307673223574,3.28709469199495,-4.7005642856995,9.4521210529124e-06,0.00031818344845587,3.18894982706119
"ENSG00000135604","STX11","protein_coding",-2.25727030140424,0.0632250916998807,-4.69764395441592,9.56085601869364e-06,0.000320300140482375,3.28461882205991
"ENSG00000275993","SIK1B","protein_coding",-2.88104254060732,0.88926478924477,-4.69798539473132,9.54808045405041e-06,0.000320300140482375,3.21257097943217
"ENSG00000161281","COX7A1","protein_coding",-2.05129742494012,1.06807786477063,-4.69220428450356,9.76664380744196e-06,0.000325632491622826,3.21997200898251
"ENSG00000151090","THRB","protein_coding",-3.23676645074307,1.94504840089979,-4.6924419355643,9.75756405744488e-06,0.000325632491622826,3.16309089307626
"ENSG00000117114","ADGRL2","protein_coding",-2.48457184256517,2.50106795794423,-4.68617758671094,9.99966335624615e-06,0.000332607850206568,3.13777919864323
"ENSG00000140682","TGFB1I1","protein_coding",-2.20776093343938,4.095457217797,-4.68339539820475,1.010904848784e-05,0.000335447523456352,3.12846276525471
"ENSG00000163900","TMEM41A","protein_coding",1.34747308418848,4.7070424515091,4.68114383207678,1.01984214228785e-05,0.000337611249473017,3.15318836879552
"ENSG00000174514","MFSD4A","protein_coding",-3.54941397207179,2.59351297235965,-4.67603679913719,1.0403991490942e-05,0.000343602272171301,3.10358021905861
"ENSG00000187554","TLR5","protein_coding",-2.07142814532102,0.206330786648467,-4.67423707428543,1.04773889791169e-05,0.000345210198203451,3.19821329372522
"ENSG00000167081","PBX3","protein_coding",-1.93922253407223,2.72448760011699,-4.66396184697539,1.09061676241066e-05,0.000357650614339834,3.05646230706782
"ENSG00000040933","INPP4A","protein_coding",-1.06144217276119,3.70136276328877,-4.66401137445296,1.0904060578952e-05,0.000357650614339834,3.05336644068363
"ENSG00000177576","C18orf32","protein_coding",-1.18499908699408,1.51630472722764,-4.65808138591472,1.11591693966882e-05,0.000365090389863545,3.11450358841183
"ENSG00000197905","TEAD4","protein_coding",2.60008650352178,4.30787131594501,4.6545911771951,1.13120171666961e-05,0.000369226354716692,3.14723270258689
"ENSG00000101057","MYBL2","protein_coding",2.63213073380124,6.37603360721957,4.65035433950364,1.15002943904796e-05,0.000374369023090497,3.0212038235717
"ENSG00000167074","TEF","protein_coding",-1.78553365511515,3.45124820641448,-4.64984416719108,1.15231696441599e-05,0.000374369023090497,3.00004968519443
"ENSG00000186198","SLC51B","protein_coding",-2.80155916040982,1.14772126559093,-4.64872559866822,1.15734790120706e-05,0.000375131094660384,3.02285492815776
"ENSG00000020577","SAMD4A","protein_coding",-2.18507795704373,2.73496625122832,-4.64771435448175,1.16191447346976e-05,0.000375434125238169,2.99492239672586
"ENSG00000026103","FAS","protein_coding",-2.37420878345104,2.73531422561278,-4.6473293498766,1.16365766806104e-05,0.000375434125238169,2.99314176834324
"ENSG00000151240","DIP2C","protein_coding",-2.16392023414643,3.09376281654586,-4.64624766505976,1.1685688327454e-05,0.000376149921508139,2.98772915662012
"ENSG00000197888","UGT2B17","protein_coding",-6.41462961132964,1.03666738418596,-4.64387049479591,1.17943266481895e-05,0.000377912449337207,3.0078255680985
"ENSG00000131711","MAP1B","protein_coding",-2.70378316437952,2.85299933512407,-4.64386568493869,1.17945474524712e-05,0.000377912449337207,2.98033395710206
"ENSG00000162063","CCNF","protein_coding",2.52508443180808,4.52058096533428,4.63399083614434,1.22564295725976e-05,0.000391813091828805,3.05917672816006
"ENSG00000123243","ITIH5","protein_coding",-2.89216960304607,3.41280709616032,-4.63175713371716,1.23633164971839e-05,0.00039432769741018,2.93940029382698
"ENSG00000110104","CCDC86","protein_coding",1.51477934969421,4.76598191550259,4.63053805781398,1.24220325507017e-05,0.000395297937889071,2.97234654625427
"ENSG00000120254","MTHFD1L","protein_coding",2.23423440822208,5.01765591987632,4.6253702739045,1.2673954294059e-05,0.000402398048836372,2.97991427406032
"ENSG00000155962","CLIC2","protein_coding",-2.32592556876399,1.11027899305189,-4.62469785968123,1.27070957163596e-05,0.000402535435731391,2.94889747028023
"ENSG00000166510","CCDC68","protein_coding",-2.25377289538714,2.14915424483966,-4.62277483158282,1.28023411432634e-05,0.000404635080930746,2.91028901924892
"ENSG00000183508","TENT5C","protein_coding",-3.02456282970935,3.29004392792254,-4.61915172903091,1.29836745324989e-05,0.000408517867610383,2.89339225878056
"ENSG00000255112","CHMP1B","protein_coding",-1.53809879880172,5.08878884675562,-4.60931250316899,1.34887810754429e-05,0.000423456790166153,2.85872885968985
"ENSG00000172869","DMXL1","protein_coding",-1.36220391589718,3.60492837254927,-4.60697824592593,1.36113810714873e-05,0.000426347519212281,2.84231308896029
"ENSG00000104267","CA2","protein_coding",-5.69123576921883,3.65979152335282,-4.60215522538522,1.38681289918034e-05,0.000433417812115199,2.8814788297019
"ENSG00000068383","INPP5A","protein_coding",-1.14504248411577,4.1838812823403,-4.59978941689732,1.39957810121984e-05,0.000436430939152704,2.8143417143052
"ENSG00000131089","ARHGEF9","protein_coding",-1.3035514195787,3.70272496428316,-4.59528647403121,1.42419022236685e-05,0.000443116646023716,2.79927874008755
"ENSG00000044524","EPHA3","protein_coding",-2.50260952674819,1.11646718339351,-4.59259015241132,1.43912809445792e-05,0.000446769321768382,2.82513740410687
"ENSG00000127920","GNG11","protein_coding",-1.92420468187879,2.57374824414534,-4.58998948861392,1.45367988847574e-05,0.000450286209357121,2.78653787046381
"ENSG00000111961","SASH1","protein_coding",-1.78014166903068,3.35463185530386,-4.5884599138776,1.46230502045882e-05,0.000451955777340924,2.77468602878601
"ENSG00000166313","APBB1","protein_coding",-2.29279014209771,2.24717759292216,-4.58319218748048,1.49239060194442e-05,0.000459222394474967,2.76342417904621
"ENSG00000072952","IRAG1","protein_coding",-2.70234513625663,3.5293299209798,-4.58366071512194,1.48969056724625e-05,0.000459222394474967,2.76234363978633
"ENSG00000107815","TWNK","protein_coding",1.69218727446273,4.39253616066425,4.5788015817943,1.51792445736276e-05,0.000465030804152584,2.81638433843924
"ENSG00000125845","BMP2","protein_coding",-2.66473787678651,3.15124801657027,-4.57885913151527,1.51758705000649e-05,0.000465030804152584,2.7411475174874
"ENSG00000101224","CDC25B","protein_coding",2.77076210562396,6.72387169214879,4.57800074189207,1.52262724310258e-05,0.000465450822453895,2.74863159721254
"ENSG00000102802","MEDAG","protein_coding",-2.83214360691876,0.658666470366022,-4.57372654130035,1.5479665475802e-05,0.000472163595408197,2.76424902422572
"ENSG00000182195","LDOC1","protein_coding",-2.18308051275396,0.6761260575065,-4.57065615214011,1.56642093684029e-05,0.000476751644611305,2.79175969001735
"ENSG00000188783","PRELP","protein_coding",-4.34071210608948,2.1493435058538,-4.56951674140817,1.57332340413504e-05,0.000477811477299272,2.71940307552582
"ENSG00000153902","LGI4","protein_coding",-2.73349907893943,1.24620051281316,-4.5675651359928,1.58521464047208e-05,0.00048037849300206,2.72565868803386
"ENSG00000164741","DLC1","protein_coding",-2.1150074604957,3.13958727327336,-4.56348918205759,1.61033125394279e-05,0.000486933498216033,2.68392459907174
"ENSG00000124191","TOX2","protein_coding",-1.91162151210016,0.657975667969508,-4.56133573422114,1.62375639083199e-05,0.000489932543842827,2.77440433512231
"ENSG00000141101","NOB1","protein_coding",1.36945866884148,5.7399532291575,4.56067944746357,1.62786937013366e-05,0.000490114980619984,2.67608785531145
"ENSG00000007312","CD79B","protein_coding",-2.37558684757805,0.257618890601177,-4.55281116789579,1.67797320102954e-05,0.00050411366921253,2.74232395829049
"ENSG00000184113","CLDN5","protein_coding",-2.55076820633142,2.05662510493143,-4.55166412132456,1.68540107343462e-05,0.000504176723680548,2.65038505500865
"ENSG00000170271","FAXDC2","protein_coding",-2.618590297346,2.69308118765379,-4.55191318703711,1.68378550783972e-05,0.000504176723680548,2.64322945604362
"ENSG00000176148","TCP11L1","protein_coding",-1.21880843563883,1.97535226831439,-4.55099095901545,1.68977506265462e-05,0.000504405077463355,2.69433312253318
"ENSG00000169851","PCDH7","protein_coding",-3.01052931097111,1.9354980908132,-4.54752224152555,1.71248859837324e-05,0.000510095217894972,2.63109871462573
"ENSG00000159200","RCAN1","protein_coding",-2.01361222643476,4.31828783002266,-4.54060220432021,1.75868881942621e-05,0.000522742187391152,2.60474407163293
"ENSG00000169554","ZEB2","protein_coding",-2.6675804881515,3.06226321960706,-4.53906888245248,1.76908796544427e-05,0.000524716748986337,2.59692331169259
"ENSG00000117016","RIMS3","protein_coding",-2.22749664741898,1.33595724280432,-4.53804900602925,1.77603783473562e-05,0.000525662045577472,2.6328246181771
"ENSG00000197405","C5AR1","protein_coding",-2.33039016830709,2.32108904852347,-4.5366503963437,1.78561157413728e-05,0.000527378302128918,2.59194863044449
"ENSG00000063180","CA11","protein_coding",-1.96169421490301,0.68699091421133,-4.5328781412021,1.81168328567538e-05,0.000533949694111501,2.66526715005842
"ENSG00000089041","P2RX7","protein_coding",-2.29478856469841,0.152669039884554,-4.5311255253921,1.82392148497559e-05,0.000536424908318083,2.66915134546839
"ENSG00000166333","ILK","protein_coding",-1.67721619800924,2.81334558770369,-4.53028686801553,1.82980596900095e-05,0.000537024987120658,2.56814285515685
"ENSG00000182636","NDN","protein_coding",-2.45348962925158,2.25892066530677,-4.5297272916923,1.83374249012541e-05,0.000537052045850146,2.56659403031486
"ENSG00000166851","PLK1","protein_coding",2.60647500698211,5.60296993806056,4.52886578720866,1.8398190639659e-05,0.000537704441916394,2.61550162446376
"ENSG00000116473","RAP1A","protein_coding",-1.69360944387849,5.03762759785331,-4.52609177215767,1.85951822842108e-05,0.000542327132589613,2.55707822947843
"ENSG00000135372","NAT10","protein_coding",1.29826279486572,6.06673251359675,4.52447896327024,1.87106505207843e-05,0.000544557891198659,2.5395091390822
"ENSG00000206538","VGLL3","protein_coding",-2.71188645100744,0.813430552797384,-4.52321660275175,1.88015127893571e-05,0.000546064726959083,2.57674472451743
"ENSG00000168077","SCARA3","protein_coding",-2.57818706948035,2.05991020345606,-4.51972881347471,1.90547842104624e-05,0.000552272480124813,2.53173672193263
"ENSG00000072694","FCGR2B","protein_coding",-2.66094333884489,0.107656424913544,-4.51856318134897,1.91401627682933e-05,0.000553598496631588,2.60666761712054
"ENSG00000003137","CYP26B1","protein_coding",-2.33991684676172,0.395968030937669,-4.51633609235463,1.93043207180985e-05,0.000557192893454206,2.6017662305706
"ENSG00000197852","INKA2","protein_coding",-1.60908294823869,1.39025814457133,-4.51456468863627,1.94358629959399e-05,0.00055938634925057,2.57491024938945
"ENSG00000162733","DDR2","protein_coding",-3.34875102174876,3.19629720035423,-4.51423556960211,1.94603984062833e-05,0.00055938634925057,2.51584247003998
"ENSG00000065600","PACC1","protein_coding",1.57160780376836,2.77746387522905,4.51337585051687,1.95246309716102e-05,0.000560080276536745,2.65793483928698
"ENSG00000148660","CAMK2G","protein_coding",-1.25265174764355,5.04507865130711,-4.51245720380188,1.95934931082668e-05,0.00056090389082477,2.50131680546386
"ENSG00000155307","SAMSN1","protein_coding",-2.36539068686387,1.10273938248936,-4.50905274743898,1.98507492240484e-05,0.000567106271288253,2.52828737391441
"ENSG00000139117","CPNE8","protein_coding",-2.36134555169279,1.46005671162538,-4.5068118457742,2.00218635614187e-05,0.000570827416230651,2.50436953271625
"ENSG00000132718","SYT11","protein_coding",-2.04715905217826,2.41131705686859,-4.50619357663613,2.00693251631314e-05,0.000571015218999888,2.48230828911929
"ENSG00000197766","CFD","protein_coding",-4.12624278661166,2.89298378475377,-4.50481690581105,2.01753973290513e-05,0.000572866464810665,2.48358231719946
"ENSG00000163820","FYCO1","protein_coding",-1.65594929575472,4.74146082820116,-4.50358520457899,2.02707595375853e-05,0.000574406715497093,2.4709014670905
"ENSG00000126785","RHOJ","protein_coding",-1.7810296929925,1.81809732224476,-4.49533291408775,2.09210277846876e-05,0.00059163311366819,2.47082890137891
"ENSG00000075426","FOSL2","protein_coding",-1.83619401702457,6.42981116526442,-4.49271109015392,2.11318180121582e-05,0.000596386863898688,2.46412107438953
"ENSG00000135476","ESPL1","protein_coding",2.37852280632522,4.33474283610614,4.49163095416373,2.12192557955411e-05,0.000597501381258764,2.55005813471734
"ENSG00000130844","ZNF331","protein_coding",-2.84610451033777,1.83365485880388,-4.49116787652956,2.12568494263139e-05,0.000597501381258764,2.42880610980375
"ENSG00000164691","TAGAP","protein_coding",-2.35818285245431,0.967818863840277,-4.48891602244994,2.14405806731585e-05,0.000601455646594426,2.4649998811758
"ENSG00000111641","NOP2","protein_coding",1.79413897032299,5.51845690579168,4.48285987777355,2.19423666728771e-05,0.000614298321483154,2.41247166427959
"ENSG00000218336","TENM3","protein_coding",-3.14794302821619,0.000164897873491377,-4.48198954993577,2.20154059008773e-05,0.000615023858159785,2.45491022745407
"ENSG00000125740","FOSB","protein_coding",-5.27543063874067,2.96335666059532,-4.48006941146623,2.21773799925536e-05,0.0006169394853214,2.42007531517916
"ENSG00000071205","ARHGAP10","protein_coding",-2.24608254701048,2.01116996024551,-4.4796447913515,2.22133544106417e-05,0.0006169394853214,2.39314078904794
"ENSG00000130176","CNN1","protein_coding",-5.59158523690915,3.75780648201525,-4.47652712869139,2.24792222145441e-05,0.000623084790351549,2.42900064773612
"ENSG00000241399","CD302","protein_coding",-2.25594101884955,0.947995049398644,-4.47224436035071,2.28494735253469e-05,0.000630844160373709,2.40604549094206
"ENSG00000119986","AVPI1","protein_coding",-1.89178346894351,3.9908415347278,-4.47233708345283,2.28413953429655e-05,0.000630844160373709,2.35282605237271
"ENSG00000128596","CCDC136","protein_coding",-2.59522775182278,-0.00718624521244278,-4.46896588268985,2.31368832995565e-05,0.000636264290737803,2.4397067557874
"ENSG00000176903","PNMA1","protein_coding",-1.90086044411654,3.55589969957578,-4.46943144571856,2.30958573582459e-05,0.000636264290737803,2.34177184961677
"ENSG00000154274","C4orf19","protein_coding",-2.02764431425666,3.13655504900185,-4.46834251778648,2.31919253510962e-05,0.000636524945294329,2.3391151889558
"ENSG00000028277","POU2F2","protein_coding",-1.88468024011283,0.98959368087268,-4.45875795271522,2.40543454455813e-05,0.000657610970400726,2.38097141471655
"ENSG00000162407","PLPP3","protein_coding",-1.78001504354547,4.32120064262967,-4.45694796871361,2.4220654487021e-05,0.000660864342155631,2.29964682392014
"ENSG00000137872","SEMA6D","protein_coding",-2.48268147057889,1.76748407493164,-4.45533611673983,2.43696942453629e-05,0.000663634753621287,2.30716851082225
"ENSG00000151623","NR3C2","protein_coding",-3.17754795367426,2.97415524378162,-4.45113719150917,2.47621252370149e-05,0.00067170269817689,2.28242450054431
"ENSG00000115163","CENPA","protein_coding",2.47036960893793,2.85846376421619,4.45048649660055,2.48234835494817e-05,0.000672062141833836,2.44830631910723
"ENSG00000204406","MBD5","protein_coding",-1.03676153417855,2.84748098525633,-4.44668241014765,2.51851497438595e-05,0.000680534897334076,2.28140436061841
"ENSG00000048471","SNX29","protein_coding",-1.32480677468382,3.15531167921118,-4.44552153635812,2.52965288841018e-05,0.000682224919905215,2.26159092822026
"ENSG00000135632","SMYD5","protein_coding",1.29581201376102,4.89731898372199,4.44036077199993,2.57974674507621e-05,0.000694394258742093,2.26632958305138
"ENSG00000140323","DISP2","protein_coding",-2.34980907799262,1.37092827062649,-4.43825327344928,2.60047825289833e-05,0.00069862848448057,2.26901419931756
"ENSG00000115841","RMDN2","protein_coding",-1.72267048817953,1.3832670274735,-4.43616165973324,2.62121275478559e-05,0.000702086557795344,2.28461254346799
"ENSG00000116678","LEPR","protein_coding",-2.163678727029,1.64880487603827,-4.43594180682669,2.62340145432476e-05,0.000702086557795344,2.24917153738308
"ENSG00000166816","LDHD","protein_coding",-3.11898377049244,2.06198165624782,-4.43256963357006,2.65719467730153e-05,0.000709770738850907,2.21514910379559
"ENSG00000095637","SORBS1","protein_coding",-3.20843346314865,4.97009531627506,-4.4312468275562,2.67056539811816e-05,0.000711980889536465,2.24236306439537
"ENSG00000101407","TTI1","protein_coding",1.46166192564353,5.09267589805883,4.42530713954241,2.7314089755066e-05,0.000726814921672899,2.21045618904255
"ENSG00000101335","MYL9","protein_coding",-4.18141766303835,6.53256634220085,-4.41948019952493,2.7923987574652e-05,0.000741631381022601,2.24415952345272
"ENSG00000082014","SMARCD3","protein_coding",-1.6442556065498,2.01575408223569,-4.41386325750581,2.85243550138672e-05,0.000750584166218691,2.17953619656457
"ENSG00000031003","FAM13B","protein_coding",-1.53318155952437,3.32044159617334,-4.41572145303733,2.83243735633522e-05,0.000750584166218691,2.15039245865752
"ENSG00000082397","EPB41L3","protein_coding",-2.89678691227942,2.44629306889959,-4.41462594492251,2.84421090049347e-05,0.000750584166218691,2.14881555102736
"ENSG00000135709","KIAA0513","protein_coding",-2.30130995379978,2.82604314951727,-4.41395250375941,2.85147190919566e-05,0.000750584166218691,2.14515910332515
"ENSG00000068024","HDAC4","protein_coding",-1.38544302618059,4.05061290203814,-4.41381357799508,2.85297202764585e-05,0.000750584166218691,2.1410827392495
"ENSG00000259207","ITGB3","protein_coding",-2.15723590421095,0.310726825275686,-4.41056927666948,2.88822165343522e-05,0.000758429633430265,2.23965688626166
"ENSG00000138639","ARHGAP24","protein_coding",-1.84420033741015,1.06675725442975,-4.40541657159923,2.94507306846183e-05,0.00077190751906964,2.18740117676666
"ENSG00000185010","F8","protein_coding",-1.93329837735247,1.23309625759863,-4.40142476061254,2.9898579560674e-05,0.000782178195622875,2.16045763669739
"ENSG00000112210","RAB23","protein_coding",-2.03299491643339,2.8606474125315,-4.39903052033785,3.01703439981125e-05,0.000786342734428417,2.09206838310509
"ENSG00000145012","LPP","protein_coding",-1.97288149707503,5.98520187558705,-4.39677786110953,3.04282164291355e-05,0.000791586933919969,2.11435673284017
"ENSG00000138074","SLC5A6","protein_coding",2.1417178795287,6.39592256082795,4.39401394122953,3.07475259459127e-05,0.000797386441069267,2.07708765725122
"ENSG00000182022","CHST15","protein_coding",-2.28116765966312,2.82416228974687,-4.3938608751034,3.07653036318064e-05,0.000797386441069267,2.07330886436798
"ENSG00000213203","GIMAP1","protein_coding",-1.67169062645394,0.649452482395578,-4.39239134685794,3.09364864363443e-05,0.000798858993559575,2.18424141688452
"ENSG00000151229","SLC2A13","protein_coding",-1.61222781151963,2.78696535114484,-4.39281318511053,3.08872532781833e-05,0.000798858993559575,2.07548643243322
"ENSG00000018408","WWTR1","protein_coding",-2.47399637387029,3.48819717620082,-4.3803169810061,3.23782844630031e-05,0.000834547295107294,2.02669036195604
"ENSG00000099139","PCSK5","protein_coding",-2.35316850062786,2.46493894290812,-4.37970299460102,3.24533089337458e-05,0.000834940563175743,2.02546774621249
"ENSG00000172159","FRMD3","protein_coding",-2.58137625346162,1.68783049378313,-4.37805412793166,3.26556198898346e-05,0.000838601121067995,2.03108943262494
"ENSG00000157514","TSC22D3","protein_coding",-2.58892615855348,4.51881565462913,-4.37648096914143,3.2849777031127e-05,0.000840572214927878,2.0258323560904
"ENSG00000135220","UGT2A3","protein_coding",-4.62507488637392,1.36480279706322,-4.37645723282588,3.28527150573101e-05,0.000840572214927878,2.02051045093569
"ENSG00000079308","TNS1","protein_coding",-4.03722775383341,5.33446892681481,-4.37517347604386,3.3011994145195e-05,0.000841564887241558,2.0664163412492
"ENSG00000065882","TBC1D1","protein_coding",-1.73677010413374,4.8752899592334,-4.37540350975966,3.29833985070686e-05,0.000841564887241558,2.01416235939963
"ENSG00000187730","GABRD","protein_coding",3.22751250206749,-0.0153781223740837,4.37195545115169,3.34145482686812e-05,0.000850275481445312,2.08694575955116
"ENSG00000135702","CHST5","protein_coding",-4.06122162476248,0.160844745235563,-4.35942592185508,3.5027554828232e-05,0.000889699892637093,1.97815072933769
"ENSG00000066926","FECH","protein_coding",-1.52784163161154,2.79150726460154,-4.34553512791615,3.69036857561747e-05,0.000935652431966898,1.91022346562646
"ENSG00000164116","GUCY1A1","protein_coding",-2.75611071571385,2.28416220074977,-4.34492637766359,3.69880859832229e-05,0.00093609340794497,1.90185106167925
"ENSG00000171659","GPR34","protein_coding",-2.34120137622408,0.531581222187269,-4.34358278921384,3.71750279286834e-05,0.000939123219102544,1.9749492304737
"ENSG00000165338","HECTD2","protein_coding",-2.11710556248447,0.700391995633347,-4.34046460425566,3.76124019244345e-05,0.000948457138780416,1.96560122213988
"ENSG00000048342","CC2D2A","protein_coding",-1.97030511242367,1.945385699243,-4.33854745877731,3.78837727867705e-05,0.000953578929425556,1.89952413718234
"ENSG00000138363","ATIC","protein_coding",1.15780377684347,6.58991717954093,4.33037185474623,3.90623880688784e-05,0.000981477628277394,1.84298881673938
"ENSG00000120156","TEK","protein_coding",-1.91431936307646,1.67431415765726,-4.31882736381878,4.07871075957616e-05,0.00101931286782252,1.84308528228952
"ENSG00000248144","ADH1C","protein_coding",-5.42537763864496,2.00867889146584,-4.31901700422124,4.07581911179983e-05,0.00101931286782252,1.83325220810162
"ENSG00000078804","TP53INP2","protein_coding",-2.55883509762691,4.59409024924936,-4.31913684846797,4.07399273993881e-05,0.00101931286782252,1.82383137328091
"ENSG00000065413","ANKRD44","protein_coding",-1.66679799698633,1.75151018940872,-4.31706456428982,4.1056849161343e-05,0.00102422175497136,1.84533462068383
"ENSG00000163516","ANKZF1","protein_coding",1.3882934179166,4.89244637016286,4.31493950442311,4.13843119004361e-05,0.00103055051203047,1.82570489726796
"ENSG00000116106","EPHA4","protein_coding",-2.77627469219761,1.0448120039996,-4.30963022429854,4.22134993111765e-05,0.00104932844373156,1.80654621407246
"ENSG00000211445","GPX3","protein_coding",-3.16359016398162,3.90696217930569,-4.30908982655819,4.22987901196948e-05,0.00104958099106951,1.7878681312714
"ENSG00000163788","SNRK","protein_coding",-1.24694286678353,3.98603515316997,-4.30798091593507,4.24743300154786e-05,0.00105206806793659,1.76570358379841
"ENSG00000150593","PDCD4","protein_coding",-1.95577301793356,5.7882503262211,-4.30720757731141,4.2597164773595e-05,0.00105324317148163,1.79334514543498
"ENSG00000101265","RASSF2","protein_coding",-2.012872005902,2.64565121238637,-4.29334478441969,4.48580967282605e-05,0.00110718659239187,1.72049648064499
"ENSG00000163515","RETNLB","protein_coding",-3.80551782368555,1.31745562223001,-4.29229702765915,4.50336051600871e-05,0.00110955813771855,1.72166470391517
"ENSG00000129116","PALLD","protein_coding",-2.8175759192686,5.7316167251687,-4.29146741723201,4.51730417390974e-05,0.00111103414277322,1.75538907445368
"ENSG00000111913","RIPOR2","protein_coding",-2.110116205919,0.76372338889283,-4.29077329431753,4.52900261028747e-05,0.00111195371644492,1.78925831614964
"ENSG00000111077","TNS2","protein_coding",-1.84394340323825,4.31452009895845,-4.28873371170163,4.56354610844228e-05,0.0011184691076305,1.7022729067546
"ENSG00000197943","PLCG2","protein_coding",-1.97925368467195,2.28135454315567,-4.28617124768197,4.60730564356833e-05,0.00112721645955603,1.70458679383887
"ENSG00000163347","CLDN1","protein_coding",4.76727402209889,5.57850232147383,4.27890696054652,4.73356930644578e-05,0.00115406567558547,1.85353882377636
"ENSG00000130449","ZSWIM6","protein_coding",-1.27342527790788,3.29265981502412,-4.27805299965808,4.74862967988199e-05,0.00115430842072764,1.66609712465972
"ENSG00000101158","NELFCD","protein_coding",1.57152354685002,6.74361708471098,4.27791371360354,4.75109049333137e-05,0.00115430842072764,1.65832980217069
"ENSG00000120833","SOCS2","protein_coding",-1.75780720646523,2.36573938409928,-4.27552517351164,4.79348143238729e-05,0.00116258568768143,1.67190802155861
"ENSG00000134222","PSRC1","protein_coding",2.13166999439666,3.15351517022529,4.27501264987962,4.80262491198022e-05,0.00116278457574287,1.83729037625282
"ENSG00000121440","PDZRN3","protein_coding",-2.61074479686786,3.05401692416445,-4.27421095725673,4.81696092721809e-05,0.00116423778811828,1.65040919024342
"ENSG00000073737","DHRS9","protein_coding",-4.50260403088165,1.44332022372044,-4.27330500497976,4.83321098322417e-05,0.00116614779681592,1.65591610633908
"ENSG00000109099","PMP22","protein_coding",-2.38889806590692,4.44529169230144,-4.27249223532556,4.84783458543433e-05,0.0011676594682503,1.6554699879972
"ENSG00000136999","CCN3","protein_coding",-2.39124447440836,0.615444314254226,-4.26691211349527,4.94939167416817e-05,0.00119006887587142,1.69984778046143
"ENSG00000103550","KNOP1","protein_coding",1.23122496723601,4.07523773758246,4.25900054421038,5.09690220640463e-05,0.00122343168081568,1.66946568254702
"ENSG00000130052","STARD8","protein_coding",-1.67204758267066,1.20466239904249,-4.25438420570144,5.184921287487e-05,0.00124242453492613,1.66376278059626
"ENSG00000148483","TMEM236","protein_coding",-3.23481902490725,1.78094010106938,-4.25361815212674,5.19966851160259e-05,0.00124382481347754,1.58384608494845
"ENSG00000088543","C3orf18","protein_coding",-1.94070210391114,0.645913417763606,-4.25186538117132,5.23356313154491e-05,0.00124766001617205,1.67971094330028
"ENSG00000185862","EVI2B","protein_coding",-2.4047599896719,1.36008824860583,-4.2520685968321,5.22962251711366e-05,0.00124766001617205,1.60215257715048
"ENSG00000160593","JAML","protein_coding",-2.00147767609073,2.04340040060777,-4.25056362754465,5.25887376706295e-05,0.00125155820316643,1.58680860913434
"ENSG00000164093","PITX2","protein_coding",6.26686959529333,2.8182592168315,4.24956538075673,5.27836303070486e-05,0.00125406006018617,1.69635474826003
"ENSG00000165995","CACNB2","protein_coding",-2.13771774778548,0.985664571560189,-4.24504140428584,5.36756259671039e-05,0.00127308742743708,1.61592730237024
"ENSG00000101138","CSTF1","protein_coding",1.11856357222937,5.01450942147204,4.24090652417163,5.45035926553341e-05,0.00129042425991503,1.54971433537077
"ENSG00000174282","ZBTB4","protein_coding",-1.55693010039041,4.92302164490162,-4.2404719644054,5.45913198002706e-05,0.00129042425991503,1.53756330702981
"ENSG00000163468","CCT3","protein_coding",1.00454547053222,7.96826988952206,4.23877424493242,5.49353540354112e-05,0.00129636299978834,1.5402201657629
"ENSG00000110079","MS4A4A","protein_coding",-2.45591542252502,1.18812626909733,-4.23269857079989,5.6183751713892e-05,0.00132358686583992,1.54225623069444
